"state","county","malelifeexpect","femalelifeexpect","maleobesity","femaleobesity","malephysical","femalephysical","lifeexpectall","obesityall","physicalactivityall"
"Wisconsin","Adams",75.3,81.5,40.1,40,56.2,52.5,78.4,40.05,54.35
"Wisconsin","Ashland",75.6,79.7,36.5,34.8,63.6,58.8,77.65,35.65,61.2
"Wisconsin","Barron",77.4,81.4,35.6,37,59.2,57.2,79.4,36.3,58.2
"Wisconsin","Bayfield",77.2,80.4,37.2,35.4,65.8,61.7,78.8,36.3,63.75
"Wisconsin","Brown",78.5,82.8,36.4,35,60,59.8,80.65,35.7,59.9
"Wisconsin","Buffalo",78.7,81.3,39.3,35.8,57.6,57.8,80,37.55,57.7
"Wisconsin","Burnett",77.4,81.9,34.8,35.2,59.6,56.9,79.65,35,58.25
"Wisconsin","Calumet",79,82.7,39,36,59.4,58,80.85,37.5,58.7
"Wisconsin","Chippewa",77.9,81.8,34.8,36.9,60,61.6,79.85,35.85,60.8
"Wisconsin","Clark",76.5,81.4,36.7,39.5,52.7,53.2,78.95,38.1,52.95
"Wisconsin","Columbia",77.1,81.5,39,37,60.2,58.7,79.3,38,59.45
"Wisconsin","Crawford",77,81,35.6,32.9,59.6,56.4,79,34.25,58
"Wisconsin","Dane",79.2,83.2,31,31.8,64.4,62.9,81.2,31.4,63.65
"Wisconsin","Dodge",76.3,80.9,40.1,41.2,50.1,57.9,78.6,40.65,54
"Wisconsin","Door",78.1,82.8,34.9,35.7,60.1,62.6,80.45,35.3,61.35
"Wisconsin","Douglas",75.9,80.7,35.8,36.5,65.6,57.3,78.3,36.15,61.45
"Wisconsin","Dunn",77.8,82.6,36.8,37.2,57.8,61.8,80.2,37,59.8
"Wisconsin","Eau Claire",78.3,82.6,34.5,34.2,60,60.3,80.45,34.35,60.15
"Wisconsin","Florence",76.1,80.4,35.6,35.9,57.8,57.2,78.25,35.75,57.5
"Wisconsin","Fond du Lac",77.6,82.1,39.5,38.7,59.8,56.4,79.85,39.1,58.1
"Wisconsin","Forest",76.1,80.4,36.2,38.7,57.8,54.6,78.25,37.45,56.2
"Wisconsin","Grant",77.3,80.4,35.9,34.8,58.8,57.8,78.85,35.35,58.3
"Wisconsin","Green",77.2,81.5,36.7,33.3,60.7,61,79.35,35,60.85
"Wisconsin","Green Lake",77.1,81.5,39.5,38.2,56,58.8,79.3,38.85,57.4
"Wisconsin","Iowa",77.2,81.5,35.7,33.7,59.6,60.8,79.35,34.7,60.2
"Wisconsin","Iron",77.2,81,38,34.5,60.5,57.4,79.1,36.25,58.95
"Wisconsin","Jackson",77,81.8,38.4,41.2,56.5,51.3,79.4,39.8,53.9
"Wisconsin","Jefferson",77,81.6,36.2,38.3,58,59,79.3,37.25,58.5
"Wisconsin","Juneau",76.5,79.9,37.7,40.2,54.6,51.7,78.2,38.95,53.15
"Wisconsin","Kenosha",75.5,80.6,35.1,37.2,58.1,53,78.05,36.15,55.55
"Wisconsin","Kewaunee",78.8,82.3,37.9,36.5,57.5,58.9,80.55,37.2,58.2
"Wisconsin","La Crosse",77.7,82.2,34.5,31.8,65,58.3,79.95,33.15,61.65
"Wisconsin","Lafayette",77.7,81.3,36.8,35.1,55.7,57.9,79.5,35.95,56.8
"Wisconsin","Langlade",75,81.3,37.3,37.3,57.6,53.9,78.15,37.3,55.75
"Wisconsin","Lincoln",76.4,81.7,37.7,35.6,62.4,56.8,79.05,36.65,59.6
"Wisconsin","Manitowoc",77.4,81.7,37.4,34.7,55.5,57.7,79.55,36.05,56.6
"Wisconsin","Marathon",77.4,82.6,34,32.2,53.8,55.8,80,33.1,54.8
"Wisconsin","Marinette",76.7,82.3,37.1,35.7,57.3,55.8,79.5,36.4,56.55
"Wisconsin","Marquette",75.2,81,41.2,38.7,57,58.3,78.1,39.95,57.65
"Wisconsin","Menominee",75,81.3,36,50,55.2,50.5,78.15,43,52.85
"Wisconsin","Milwaukee",74.2,79.6,33.8,42,58.4,54.6,76.9,37.9,56.5
"Wisconsin","Monroe",75.5,81.2,37.1,37,53.2,55.3,78.35,37.05,54.25
"Wisconsin","Oconto",77.1,80.7,37.3,36.6,58.5,57.8,78.9,36.95,58.15
"Wisconsin","Oneida",76.5,81.2,35.6,33,63.6,58.8,78.85,34.3,61.2
"Wisconsin","Outagamie",77.9,82.6,36.6,35.5,65.1,56.7,80.25,36.05,60.9
"Wisconsin","Ozaukee",79.1,83.2,30.7,28.6,64.3,62.9,81.15,29.65,63.6
"Wisconsin","Pepin",78.7,81.3,37.7,35.4,54.4,57.5,80,36.55,55.95
"Wisconsin","Pierce",77.9,83.3,37,33.3,57.4,58,80.6,35.15,57.7
"Wisconsin","Polk",77.4,81.4,37.4,33.3,59,61.1,79.4,35.35,60.05
"Wisconsin","Portage",78.3,82.8,35.8,35.1,62.2,57.1,80.55,35.45,59.65
"Wisconsin","Price",77.2,81,34.9,35.5,59,59.8,79.1,35.2,59.4
"Wisconsin","Racine",76.5,80.8,37.6,38.1,56.6,55.9,78.65,37.85,56.25
"Wisconsin","Richland",78.2,81.6,34.8,37.4,61.5,55.5,79.9,36.1,58.5
"Wisconsin","Rock",76.2,80.7,36.6,36.3,54.2,57,78.45,36.45,55.6
"Wisconsin","Rusk",76.3,80.7,36.4,37.6,55.4,57,78.5,37,56.2
"Wisconsin","Sauk",76.7,81.8,35.3,38.5,54.6,52.7,79.25,36.9,53.65
"Wisconsin","Sawyer",75.7,80.5,35.5,37.4,59.9,58.5,78.1,36.45,59.2
"Wisconsin","Shawano",76.9,82,36.7,36.8,54.3,56.1,79.45,36.75,55.2
"Wisconsin","Sheboygan",77.5,82.4,35.3,32.5,58.4,57.6,79.95,33.9,58
"Wisconsin","St. Croix",78.3,82.4,37.7,32.6,61.6,60,80.35,35.15,60.8
"Wisconsin","Taylor",76.5,81.7,35.8,37.3,58.4,53,79.1,36.55,55.7
"Wisconsin","Trempealeau",76.6,81.8,40.5,37.8,57.8,53.8,79.2,39.15,55.8
